cell	value
A1	program
B1	relationship_reconstruction_error
C1	num_trees_rrl
D1	depth
E1	num_clusters
F1	num_mutations
G1	num_samples
H1	run
I1	perplexity
J1	num_trees_perplex
K1	truth_perplexity
L1	log_perplexity_ratio
A2	Pairtree
B829	0.1242894298099366
C829	1
D829	1000
E829	30
F829	3000
G829	100
H829	3
I829	11.37339794395615
J829	1
K829	3.765082947517494
L829	7.608314996438654
A830	fastBE
B830	0.1165440356744704
C830	1
D830	1000
E830	30
F830	300
G830	100
H830	2
I830	11.91530370461967
J830	1
K830	4.855045785833039
L830	7.060257918786628
A831	fastBE
B831	0.1554292084726867
C831	1
D831	1000
E831	30
F831	300
G831	100
H831	3
I831	10.02619287657752
J831	1
K831	4.600942713860006
L831	5.42525016271752
A832	fastBE
B832	0.1663322185061315
C832	1
D832	1000
E832	30
F832	300
G832	100
H832	4
I832	9.109054946208031
J832	1
K832	4.785836395469149
L832	4.323218550738885
A833	fastBE
B833	0.1127718128264977
C833	1
D833	200
E833	30
F833	3000
G833	100
H833	1
I833	4.080319770819512
J833	1
K833	2.589052462683877
L833	1.491267308135634
A834	fastBE
B834	0.1105685618729097
C834	1
D834	200
E834	30
F834	300
G834	100
H834	1
I834	4.604015837894432
J834	1
K834	3.290901465160375
L834	1.313114372734058
A835	fastBE
B835	0.1500334448160535
C835	1
D835	200
E835	30
F835	300
G835	100
H835	3
I835	4.553628457372966
J835	1
K835	3.795874277068918
L835	0.7577541803040484
A836	fastBE
B836	0.1445353366722315
C836	1
D836	200
E836	30
F836	600
G836	100
H836	3
I836	4.111065979288818
J836	1
K836	3.480564534093598
L836	0.6305014451952204
A837	fastBE
B837	0.2092084726867335
C837	1
D837	50
E837	30
F837	300
G837	100
H837	4
I837	2.827223253240648
J837	1
K837	2.568058004839243
L837	0.2591652484014051
A838	fastBE
B838	0.2163494713411241
C838	1
D838	50
E838	30
F838	600
G838	100
H838	2
I838	3.053242503105109
J838	1
K838	2.932443155706274
L838	0.1207993473988344
A839	fastBE
B839	0.1951170568561873
C839	1
D839	1000
E839	30
F839	300
G839	10
H839	3
I839	9.989983319720761
J839	1
K839	5.089049358505247
L839	4.900933961215514
A840	fastBE
B840	0.2289538119087368
C840	1
D840	1000
E840	30
F840	600
G840	10
H840	1
I840	9.565948322971259
J840	1
K840	4.471041699966527
L840	5.094906623004732
A841	fastBE
B841	0.22559265442404
C841	1
D841	1000
E841	30
F841	600
G841	10
H841	2
I841	6.948700046837194
J841	1
K841	4.972410321517724
L841	1.97628972531947
A842	fastBE
B842	0.1234279354479688
C842	1
D842	1000
E842	30
F842	600
G842	10
H842	3
I842	9.692281282408029
J842	1
K842	4.359545190227355
L842	5.332736092180673
A843	fastBE
B843	0.1569496498832944
C843	1
D843	200
E843	30
F843	3000
G843	10
H843	1
I843	4.247544359396507
J843	1
K843	3.13832894542471
L843	1.109215413971797
A844	fastBE
B844	0.1708584169453734
C844	1
D844	200
E844	30
F844	300
G844	10
H844	2
I844	4.507091578440147
J844	1
K844	3.409420702040616
L844	1.097670876399531
A845	fastBE
B845	0.220016694490818
C845	1
D845	200
E845	30
F845	600
G845	10
H845	2
I845	3.813193682242922
J845	1
K845	2.934801065860973
L845	0.8783926163819493
A846	fastBE
B846	0.2548027120151162
C846	1
D846	50
E846	30
F846	3000
G846	10
H846	2
I846	2.705103259089749
J846	1
K846	2.384530655832916
L846	0.3205726032568337
A847	fastBE
B847	0.2551721685006113
C847	1
D847	50
E847	30
F847	3000
G847	10
H847	3
I847	2.397372607876381
J847	1
K847	2.278693885661688
L847	0.118678722214693
A848	fastBE
B848	0.3110144927536232
C848	1
D848	50
E848	30
F848	300
G848	10
H848	1
I848	3.330661212830006
J848	1
K848	3.088651143970286
L848	0.2420100688597197
A849	fastBE
B849	0.0971103701233744
C849	1
D849	1000
E849	30
F849	3000
G849	30
H849	3
I849	8.465147328006603
J849	1
K849	4.707062132968856
L849	3.758085195037747
A850	fastBE
B850	0.105621429365344
C850	1
D850	1000
E850	30
F850	3000
G850	30
H850	4
I850	7.248341595777014
J850	1
K850	4.113507631989659
L850	3.134833963787355
A851	fastBE
B851	0.1458319421257651
C851	1
D851	1000
E851	30
F851	600
G851	30
H851	4
I851	8.715258508781018
J851	1
K851	4.4790355965325
L851	4.236222912248517
A852	fastBE
B852	0.0752782038457263
C852	1
D852	200
E852	30
F852	3000
G852	30
H852	1
I852	3.459788336354177
J852	1
K852	3.060562449504593
L852	0.3992258868495839
A853	fastBE
B853	0.196540624652662
C853	1
D853	200
E853	30
F853	3000
G853	30
H853	2
I853	4.210154723610504
J853	1
K853	3.345242558631461
L853	0.8649121649790432
A854	fastBE
B854	0.1880044593088071
C854	1
D854	200
E854	30
F854	300
G854	30
H854	2
I854	4.989588164148027
J854	1
K854	2.765285750954444
L854	2.224302413193584
A855	fastBE
B855	0.1420534223706177
C855	1
D855	200
E855	30
F855	600
G855	30
H855	2
I855	4.119612648985572
J855	1
K855	3.021717772241089
L855	1.097894876744483
A856	fastBE
B856	0.1628687340224519
C856	1
D856	50
E856	30
F856	3000
G856	30
H856	3
I856	2.892079906249835
J856	1
K856	2.619742543813185
L856	0.2723373624366494
A857	fastBE
B857	0.2819922092376182
C857	1
D857	50
E857	30
F857	600
G857	30
H857	4
I857	2.817344245160558
J857	1
K857	2.498623764781819
L857	0.3187204803787389
A858	fastBE
B858	0.4963210702341137
C858	1
D858	1000
E858	3
F858	300
G858	100
H858	2
I858	14.88821237468252
J858	1
K858	5.099232518038638
L858	9.788979856643888
A859	fastBE
B859	0.2661092530657748
C859	1
D859	1000
E859	3
F859	300
G859	100
H859	4
I859	5.207059337712169
J859	1
K859	4.86363054977032
L859	0.343428787941848
A860	fastBE
B860	0
C860	1
D860	200
E860	3
F860	300
G860	100
H860	1
I860	4.00884200976497
J860	1
K860	3.99495637810567
L860	0.0138856316593001
A861	fastBE
B861	0
C861	1
D861	200
E861	3
F861	300
G861	100
H861	4
I861	4.071859453875003
J861	1
K861	4.058789782750728
L861	0.013069671124275
A862	fastBE
B862	0
C862	1
D862	200
E862	3
F862	30
G862	100
H862	1
I862	3.271462261597149
J862	1
K862	3.163173585587406
L862	0.1082886760097427
A863	fastBE
B863	0
C863	1
D863	200
E863	3
F863	30
G863	100
H863	2
I863	4.701551605466792
J863	1
K863	4.57460760231172
L863	0.1269440031550717
A864	fastBE
B864	0.7310344827586207
C864	1
D864	200
E864	3
F864	30
G864	100
H864	3
I864	10.76057830810012
J864	1
K864	4.168651839673137
L864	6.591926468426985
A865	fastBE
B865	0.5062146892655367
C865	1
D865	200
E865	3
F865	60
G865	100
H865	3
I865	5.024900228375113
J865	1
K865	3.284023582876533
L865	1.74087664549858
A866	fastBE
B866	0.0966555183946488
C866	1
D866	50
E866	3
F866	300
G866	100
H866	1
I866	2.45560431625922
J866	1
K866	2.172681352764339
L866	0.28292296349488
A867	fastBE
B867	0
C867	1
D867	50
E867	3
F867	30
G867	100
H867	3
I867	2.694979013116462
J867	1
K867	2.59646390390605
L867	0.09851510921041171
A868	fastBE
B868	0
C868	1
D868	50
E868	3
F868	60
G868	100
H868	4
I868	2.128772560968861
J868	1
K868	2.076203149272446
L868	0.0525694116964148
A869	fastBE
B869	0
C869	1
D869	1000
E869	3
F869	300
G869	10
H869	1
I869	5.747965057957934
J869	1
K869	5.731444737583941
L869	0.0165203203739929
A870	fastBE
B870	0.6179933110367893
C870	1
D870	1000
E870	3
F870	300
G870	10
H870	2
I870	43.2183428152183
J870	1
K870	3.462049687324485
L870	39.75629312789381
A871	fastBE
B871	0.5724137931034483
C871	1
D871	1000
E871	3
F871	30
G871	10
H871	4
I871	12.27344590452723
J871	1
K871	5.87513003513272
L871	6.398315869394509
A872	fastBE
B872	0
C872	1
D872	1000
E872	3
F872	60
G872	10
H872	3
I872	5.328026606665753
J872	1
K872	5.251683565614562
L872	0.0763430410511905
A873	fastBE
B873	0
C873	1
D873	200
E873	3
F873	30
G873	10
H873	3
I873	4.669426409586142
J873	1
K873	4.518581915787421
L873	0.1508444937987212
A874	fastBE
B874	0.5265536723163842
C874	1
D874	200
E874	3
F874	60
G874	10
H874	3
I874	6.468751171752363
J874	1
K874	3.239377549928519
L874	3.229373621823844
A875	fastBE
B875	0.2235674470457079
C875	1
D875	50
E875	3
F875	300
G875	10
H875	3
I875	1.755388182856567
J875	1
K875	1.617118594553849
L875	0.1382695883027174
A876	fastBE
B876	0
C876	1
D876	50
E876	3
F876	30
G876	10
H876	3
I876	2.999471147044935
J876	1
K876	2.918043107813755
L876	0.0814280392311799
A877	fastBE
B877	0.2899874521246502
C877	1
D877	1000
E877	3
F877	300
G877	1
H877	1
I877	4.376612423780106
J877	1
K877	4.374780133693837
L877	0.001832290086269
A878	fastBE
B878	0.3440579710144927
C878	1
D878	1000
E878	3
F878	300
G878	1
H878	3
I878	16.77064395142676
J878	1
K878	4.995456983177729
L878	11.77518696824903
A879	fastBE
B879	0.5372881355932203
C879	1
D879	1000
E879	3
F879	60
G879	1
H879	2
I879	226.0638370907507
J879	1
K879	5.028635863973162
L879	221.0352012267775
A880	fastBE
B880	0.403954802259887
C880	1
D880	1000
E880	3
F880	60
G880	1
H880	3
I880	288.4196522942773
J880	1
K880	2.944862755287764
L880	285.4747895389896
A881	fastBE
B881	0.600758082497213
C881	1
D881	200
E881	3
F881	300
G881	1
H881	2
I881	51.44110364745744
J881	1
K881	4.040060701766166
L881	47.40104294569127
A882	fastBE
B882	0.4558439410422893
C882	1
D882	200
E882	3
F882	300
G882	1
H882	4
I882	13.03795828523537
J882	1
K882	4.090623459787374
L882	8.947334825447996
A883	fastBE
B883	0.2542408365913849
C883	1
D883	200
E883	3
F883	30
G883	1
H883	3
I883	3.760045373079522
J883	1
K883	3.720655931076109
L883	0.0393894420034137
A884	fastBE
B884	0.6045977011494252
C884	1
D884	200
E884	3
F884	30
G884	1
H884	4
I884	5.897291701787909
J884	1
K884	6.014626921847279
L884	-0.1173352200593704
A885	fastBE
B885	0.5807909604519774
C885	1
D885	200
E885	3
F885	60
G885	1
H885	4
I885	15.91758887310178
J885	1
K885	3.3373707805526
L885	12.58021809254918
A886	fastBE
B886	0.3649489144069692
C886	1
D886	50
E886	3
F886	300
G886	1
H886	1
I886	3.650771899330208
J886	1
K886	3.636837923104368
L886	0.0139339762258385
A887	fastBE
B887	0.4327683615819209
C887	1
D887	50
E887	3
F887	60
G887	1
H887	2
I887	11.67053446627482
J887	1
K887	3.888604730846031
L887	7.781929735428791
A888	fastBE
B888	0.6536723163841808
C888	1
D888	50
E888	3
F888	60
G888	1
H888	3
I888	14.35859711791932
J888	1
K888	3.410826676936235
L888	10.94777044098308
A889	fastBE
B889	0
C889	1
D889	1000
E889	3
F889	300
G889	30
H889	1
I889	5.223017471489969
J889	1
K889	5.208984523291649
L889	0.0140329481983201
A890	fastBE
B890	0
C890	1
D890	1000
E890	3
F890	300
G890	30
H890	2
I890	4.475883914881906
J890	1
K890	4.46578796157336
L890	0.0100959533085456
A891	fastBE
B891	0
C891	1
D891	1000
E891	3
F891	30
G891	30
H891	1
I891	6.183786004557984
J891	1
K891	6.045281224474873
L891	0.1385047800831111
A892	fastBE
B892	0
C892	1
D892	1000
E892	3
F892	60
G892	30
H892	3
I892	4.752078447562237
J892	1
K892	4.684553505436939
L892	0.0675249421252983
A893	fastBE
B893	0.0073446327683615
C893	1
D893	1000
E893	3
F893	60
G893	30
H893	4
I893	5.402669486312281
J893	1
K893	4.209399247197161
L893	1.19327023911512
A894	fastBE
B894	0
C894	1
D894	200
E894	3
F894	300
G894	30
H894	1
I894	3.150582726342414
J894	1
K894	3.139487168288976
L894	0.0110955580534377
A895	fastBE
B895	0.0670011148272017
C895	1
D895	200
E895	3
F895	300
G895	30
H895	2
I895	3.275940018174039
J895	1
K895	2.913744487325749
L895	0.3621955308482905
A896	fastBE
B896	0.2505747126436781
C896	1
D896	200
E896	3
F896	30
G896	30
H896	2
I896	15.88034390682869
J896	1
K896	3.585595128970043
L896	12.29474877785865
A897	fastBE
B897	0
C897	1
D897	200
E897	3
F897	60
G897	30
H897	4
I897	3.085819041244816
J897	1
K897	3.023852760987349
L897	0.0619662802574674
A898	fastBE
B898	0
C898	1
D898	50
E898	3
F898	300
G898	30
H898	2
I898	2.702741486890935
J898	1
K898	2.691199909435672
L898	0.0115415774552625
A899	fastBE
B899	0
C899	1
D899	50
E899	3
F899	300
G899	30
H899	3
I899	3.184283520356758
J899	1
K899	3.170604368096641
L899	0.0136791522601167
A900	fastBE
B900	0.1244816053511705
C900	1
D900	50
E900	3
F900	300
G900	30
H900	4
I900	2.595998110086745
J900	1
K900	2.15983603156272
L900	0.436162078524025
A901	fastBE
B901	0
C901	1
D901	50
E901	3
F901	30
G901	30
H901	2
I901	3.406504088573087
J901	1
K901	3.296194230355805
L901	0.1103098582172816
A902	fastBE
B902	0.1934706511448108
C902	1
D902	1000
E902	3
F902	300
G902	3
H902	4
I902	3.343709722207842
J902	1
K902	3.329442384978222
L902	0.0142673372296191
A903	fastBE
B903	0.1237956678883447
C903	1
D903	1000
E903	3
F903	30
G903	3
H903	1
I903	4.846302629280158
J903	1
K903	4.732974561844296
L903	0.1133280674358623
A904	fastBE
B904	0
C904	1
D904	1000
E904	3
F904	30
G904	3
H904	4
I904	5.118878197022712
J904	1
K904	4.992788323702049
L904	0.1260898733206632
A905	fastBE
B905	0.4734463276836158
C905	1
D905	1000
E905	3
F905	60
G905	3
H905	1
I905	5.133640071954875
J905	1
K905	5.073728491128559
L905	0.0599115808263155
A906	fastBE
B906	0.6796610169491526
C906	1
D906	1000
E906	3
F906	60
G906	3
H906	4
I906	4.842596068138868
J906	1
K906	4.652167986981039
L906	0.1904280811578296
A907	fastBE
B907	0.5842809364548495
C907	1
D907	200
E907	3
F907	300
G907	3
H907	4
I907	9.102310915906644
J907	1
K907	1.961553675790867
L907	7.140757240115777
A908	fastBE
B908	0.6137931034482759
C908	1
D908	200
E908	3
F908	30
G908	3
H908	4
I908	30.7021194576741
J908	1
K908	4.984307954045603
L908	25.7178115036285
A909	fastBE
B909	0.0920171377371883
C909	1
D909	200
E909	3
F909	60
G909	3
H909	2
I909	4.156546472948228
J909	1
K909	4.056816403008128
L909	0.0997300699401
A910	fastBE
B910	0.5401129943502825
C910	1
D910	200
E910	3
F910	60
G910	3
H910	4
I910	2.944010100945356
J910	1
K910	2.746281511919685
L910	0.1977285890256706
A911	fastBE
B911	0.6850574712643678
C911	1
D911	50
E911	3
F911	30
G911	3
H911	2
I911	4.55750689754431
J911	1
K911	2.187183951350636
L911	2.370322946193674
A912	fastBE
B912	0.2209850785078508
C912	1
D912	1000
E912	100
F912	10000
G912	100
H912	2
I912	13.15301147972449
J912	1
K912	3.513810061057177
L912	9.639201418667312
A913	fastBE
B913	0.1792495249524952
C913	1
D913	1000
E913	100
F913	10000
G913	100
H913	4
I913	12.95924108909529
J913	1
K913	3.491943445932155
L913	9.467297643163135
A914	fastBE
B914	0.1852452452452452
C914	1
D914	1000
E914	100
F914	1000
G914	100
H914	1
I914	12.47462192208637
J914	1
K914	4.459703704229973
L914	8.014918217856396
A915	fastBE
B915	0.2577637637637637
C915	1
D915	1000
E915	100
F915	1000
G915	100
H915	3
I915	14.66610287727636
J915	1
K915	3.821911139785448
L915	10.84419173749091
A916	fastBE
B916	0.1676533266633316
C916	1
D916	1000
E916	100
F916	2000
G916	100
H916	2
I916	11.25788015298576
J916	1
K916	4.354552727908663
L916	6.903327425077098
A917	fastBE
B917	0.2767827827827828
C917	1
D917	200
E917	100
F917	1000
G917	100
H917	3
I917	4.522529469956863
J917	1
K917	3.134997376263549
L917	1.387532093693314
A918	fastBE
B918	0.2807613806903452
C918	1
D918	200
E918	100
F918	2000
G918	100
H918	3
I918	4.356721448317805
J918	1
K918	2.618090140803104
L918	1.738631307514701
A919	fastBE
B919	0.2250665332666333
C919	1
D919	200
E919	100
F919	2000
G919	100
H919	4
I919	4.277848549216652
J919	1
K919	3.326578081000576
L919	0.9512704682160762
A920	fastBE
B920	0.2705927963981991
C920	1
D920	50
E920	100
F920	2000
G920	100
H920	1
I920	2.113263928869632
J920	1
K920	1.702619048353621
L920	0.4106448805160103
A921	fastBE
B921	0.2649809904952476
C921	1
D921	50
E921	100
F921	2000
G921	100
H921	3
I921	2.1442742052106
J921	1
K921	1.757282259256042
L921	0.3869919459545581
A922	fastBE
B922	0.3253600074838728
C922	1
D922	1000
E922	100
F922	10000
G922	10
H922	2
I922	12.41025328454339
J922	1
K922	3.709945519931542
L922	8.70030776461185
A923	fastBE
B923	0.3336295337835579
C923	1
D923	1000
E923	100
F923	10000
G923	10
H923	4
I923	9.526465234654273
J923	1
K923	3.587874132600098
L923	5.938591102054176
A924	fastBE
B924	0.2215252816439254
C924	1
D924	1000
E924	100
F924	1000
G924	10
H924	4
I924	9.42267937408098
J924	1
K924	4.315670865767003
L924	5.107008508313977
A925	fastBE
B925	0.2100293274402412
C925	1
D925	1000
E925	100
F925	2000
G925	10
H925	2
I925	9.75290151640438
J925	1
K925	3.693028774616895
L925	6.059872741787485
A926	fastBE
B926	0.1369063365453378
C926	1
D926	200
E926	100
F926	10000
G926	10
H926	4
I926	3.416937463117264
J926	1
K926	2.527105422966129
L926	0.8898320401511346
A927	fastBE
B927	0.2552930127309488
C927	1
D927	200
E927	100
F927	2000
G927	10
H927	1
I927	4.003181955497938
J927	1
K927	2.726741322740928
L927	1.27644063275701
A928	fastBE
B928	0.2490785392696348
C928	1
D928	200
E928	100
F928	2000
G928	10
H928	2
I928	4.359087008208242
J928	1
K928	3.033744429207822
L928	1.32534257900042
A929	fastBE
B929	0.2096983491745873
C929	1
D929	200
E929	100
F929	2000
G929	10
H929	4
I929	3.906224769941832
J929	1
K929	2.758721606169804
L929	1.147503163772027
A930	fastBE
B930	0.3654623972506836
C930	1
D930	50
E930	100
F930	1000
G930	10
H930	2
I930	2.306283598829713
J930	1
K930	2.247656198339953
L930	0.0586274004897604
A931	fastBE
B931	0.2621481231114987
C931	1
D931	50
E931	100
F931	2000
G931	10
H931	1
I931	2.021646667678287
J931	1
K931	1.862189353929288
L931	0.1594573137489998
A932	fastBE
B932	0.3033721860930465
C932	1
D932	50
E932	100
F932	2000
G932	10
H932	2
I932	1.944597920813452
J932	1
K932	1.693219252644652
L932	0.2513786681687999
A933	fastBE
B933	0.3154672267226722
C933	1
D933	1000
E933	100
F933	10000
G933	30
H933	1
I933	11.51120661992174
J933	1
K933	3.770282037689973
L933	7.740924582231764
A934	fastBE
B934	0.1598078078078078
C934	1
D934	1000
E934	100
F934	1000
G934	30
H934	4
I934	11.62283068725362
J934	1
K934	4.399697265538959
L934	7.223133421714663
A935	fastBE
B935	0.154168584292146
C935	1
D935	1000
E935	100
F935	2000
G935	30
H935	3
I935	10.19365912256772
J935	1
K935	4.091276516426813
L935	6.102382606140912
A936	fastBE
B936	0.1989294647323662
C936	1
D936	1000
E936	100
F936	2000
G936	30
H936	4
I936	13.43462160049989
J936	1
K936	3.985306284282346
L936	9.449315316217543
A937	fastBE
B937	0.2685865865865866
C937	1
D937	200
E937	100
F937	1000
G937	30
H937	3
I937	4.382993119012283
J937	1
K937	3.026361239120201
L937	1.356631879892082
A938	fastBE
B938	0.2138599299649825
C938	1
D938	200
E938	100
F938	2000
G938	30
H938	2
I938	4.111655592745769
J938	1
K938	2.981308699951005
L938	1.130346892794764
A939	fastBE
B939	0.3615775775775776
C939	1
D939	50
E939	100
F939	1000
G939	30
H939	4
I939	2.030179378109437
J939	1
K939	1.853659631566831
L939	0.1765197465426056
A940	fastBE
B940	0.0866926926926927
C940	1
D940	1000
E940	10
F940	1000
G940	100
H940	1
I940	4.873672760240112
J940	1
K940	4.576464904510799
L940	0.2972078557293125
A941	fastBE
B941	0.0202882882882882
C941	1
D941	1000
E941	10
F941	1000
G941	100
H941	2
I941	4.625917181094202
J941	1
K941	4.550057149347072
L941	0.0758600317471298
A942	fastBE
B942	0.1076767676767676
C942	1
D942	1000
E942	10
F942	100
G942	100
H942	1
I942	9.75496574984578
J942	1
K942	5.204418268774308
L942	4.550547481071472
A943	fastBE
B943	0.0236180904522613
C943	1
D943	1000
E943	10
F943	200
G943	100
H943	2
I943	4.702458727262141
J943	1
K943	4.64607522510742
L943	0.0563835021547207
A944	fastBE
B944	0.0446464646464646
C944	1
D944	200
E944	10
F944	100
G944	100
H944	1
I944	4.773361546213193
J944	1
K944	4.586704443946325
L944	0.1866571022668681
A945	fastBE
B945	0.0401541541541541
C945	1
D945	50
E945	10
F945	1000
G945	100
H945	1
I945	2.734899379079112
J945	1
K945	2.699913129310904
L945	0.0349862497682078
A946	fastBE
B946	0.0111631631631631
C946	1
D946	50
E946	10
F946	1000
G946	100
H946	2
I946	2.292904379716702
J946	1
K946	2.283766967443109
L946	0.009137412273593401
A947	fastBE
B947	0.0202020202020202
C947	1
D947	50
E947	10
F947	100
G947	100
H947	1
I947	2.501310704087611
J947	1
K947	2.463604115068071
L947	0.0377065890195402
A948	fastBE
B948	0.0462626262626262
C948	1
D948	50
E948	10
F948	100
G948	100
H948	3
I948	2.989258773737098
J948	1
K948	2.979097612047636
L948	0.0101611616894614
A949	fastBE
B949	0.1227987987987988
C949	1
D949	1000
E949	10
F949	1000
G949	10
H949	1
I949	5.290591365765505
J949	1
K949	4.554588618174284
L949	0.736002747591221
A950	fastBE
B950	0.0463103103103103
C950	1
D950	1000
E950	10
F950	1000
G950	10
H950	2
I950	4.282603795517643
J950	1
K950	4.155012387525866
L950	0.127591407991777
A951	fastBE
B951	0.046052052052052
C951	1
D951	1000
E951	10
F951	1000
G951	10
H951	4
I951	3.984910599190066
J951	1
K951	3.954139851426947
L951	0.0307707477631198
A952	fastBE
B952	0.182020202020202
C952	1
D952	1000
E952	10
F952	100
G952	10
H952	4
I952	8.59269284371099
J952	1
K952	4.574580905814512
L952	4.018111937896478
A953	fastBE
B953	0.2884924623115578
C953	1
D953	1000
E953	10
F953	200
G953	10
H953	2
I953	6.158281675079017
J953	1
K953	5.326825628492839
L953	0.8314560465861787
A954	fastBE
B954	0.1531151151151151
C954	1
D954	200
E954	10
F954	1000
G954	10
H954	1
I954	6.203262847009833
J954	1
K954	2.811949379010027
L954	3.391313467999807
A955	fastBE
B955	0.044026026026026
C955	1
D955	200
E955	10
F955	1000
G955	10
H955	3
I955	3.654235979076295
J955	1
K955	3.652230301244458
L955	0.0020056778318369
A956	fastBE
B956	0.1114094094094094
C956	1
D956	200
E956	10
F956	1000
G956	10
H956	4
I956	5.071979406774833
J956	1
K956	2.710818113066363
L956	2.36116129370847
A957	fastBE
B957	0.0768341708542713
C957	1
D957	200
E957	10
F957	200
G957	10
H957	1
I957	3.127164636614297
J957	1
K957	2.962636201859618
L957	0.1645284347546791
A958	fastBE
B958	0.0930653266331658
C958	1
D958	200
E958	10
F958	200
G958	10
H958	2
I958	4.431839728880084
J958	1
K958	4.383182720166473
L958	0.0486570087136115
A959	fastBE
B959	0.0426130653266331
C959	1
D959	200
E959	10
F959	200
G959	10
H959	3
I959	3.896605186931438
J959	1
K959	3.839166578836831
L959	0.0574386080946074
A960	fastBE
B960	0.1523643643643643
C960	1
D960	50
E960	10
F960	1000
G960	10
H960	1
I960	2.902880893436946
J960	1
K960	2.585527560132701
L960	0.3173533333042453
A961	fastBE
B961	0.2664964964964965
C961	1
D961	50
E961	10
F961	1000
G961	10
H961	2
I961	3.04260433099461
J961	1
K961	2.666457048412078
L961	0.3761472825825325
A962	fastBE
B962	0.2849321471027286
C962	1
D962	50
E962	10
F962	1000
G962	10
H962	4
I962	2.424936493743629
J962	1
K962	2.016259112863337
L962	0.4086773808802917
A963	fastBE
B963	0.1950753768844221
C963	1
D963	50
E963	10
F963	200
G963	10
H963	2
I963	3.565689681003169
J963	1
K963	3.504279531118745
L963	0.0614101498844243
A964	fastBE
B964	0.2542267637566753
C964	1
D964	1000
E964	10
F964	100
G964	1
H964	1
I964	6.495507603436487
J964	1
K964	6.460493717497897
L964	0.0350138859385893
A965	fastBE
B965	0.3319804558294645
C965	1
D965	1000
E965	10
F965	200
G965	1
H965	2
I965	4.864064401305075
J965	1
K965	5.084655250769884
L965	-0.2205908494648083
A966	fastBE
B966	0.7880706460330347
C966	1
D966	1000
E966	10
F966	200
G966	1
H966	3
I966	72.26740385968741
J966	1
K966	4.354377440517331
L966	67.91302641917008
A967	fastBE
B967	0.4302142255505112
C967	1
D967	1000
E967	10
F967	200
G967	1
H967	4
I967	5.046716511156435
J967	1
K967	5.62941046626609
L967	-0.5826939551096544
A968	fastBE
B968	0.550094024052933
C968	1
D968	200
E968	10
F968	100
G968	1
H968	2
I968	19.42277278371206
J968	1
K968	3.382839256922716
L968	16.03993352678935
A969	fastBE
B969	0.3562154557371482
C969	1
D969	200
E969	10
F969	100
G969	1
H969	3
I969	7.491490125944252
J969	1
K969	4.020063892961418
L969	3.471426232982834
A970	fastBE
B970	0.4198876589541668
C970	1
D970	200
E970	10
F970	200
G970	1
H970	4
I970	6.964303949506959
J970	1
K970	2.938188148553021
L970	4.026115800953939
A971	fastBE
B971	0.4138469940709938
C971	1
D971	50
E971	10
F971	1000
G971	1
H971	1
I971	1.998774037488989
J971	1
K971	2.194730449597141
L971	-0.1959564121081514
A972	fastBE
B972	0.3658055872692604
C972	1
D972	50
E972	10
F972	1000
G972	1
H972	4
I972	2.847636644362102
J972	1
K972	3.025987851315972
L972	-0.1783512069538702
A973	fastBE
B973	0.499187311817291
C973	1
D973	50
E973	10
F973	100
G973	1
H973	2
I973	3.737661903555619
J973	1
K973	4.022552264499418
L973	-0.2848903609437991
A974	fastBE
B974	0.4284014045172807
C974	1
D974	50
E974	10
F974	100
G974	1
H974	3
I974	2.863934468665818
J974	1
K974	3.379860937264046
L974	-0.5159264685982281
A975	fastBE
B975	0.5231982048540863
C975	1
D975	50
E975	10
F975	200
G975	1
H975	2
I975	3.163383572002142
J975	1
K975	2.279049756343877
L975	0.8843338156582652
A976	fastBE
B976	0
C976	1
D976	1000
E976	10
F976	100
G976	30
H976	4
I976	4.091659386893028
J976	1
K976	4.043574166324149
L976	0.048085220568879
A977	fastBE
B977	0.0518090452261306
C977	1
D977	1000
E977	10
F977	200
G977	30
H977	1
I977	5.461497414203564
J977	1
K977	4.702373263586093
L977	0.7591241506174713
A978	fastBE
B978	0.0177437437437437
C978	1
D978	200
E978	10
F978	1000
G978	30
H978	2
I978	2.805133682414584
J978	1
K978	2.766914092939418
L978	0.0382195894751662
A979	fastBE
B979	0.1963636363636363
C979	1
D979	200
E979	10
F979	100
G979	30
H979	4
I979	5.302837221053196
J979	1
K979	3.68627769219174
L979	1.616559528861456
A980	fastBE
B980	0.050502512562814
C980	1
D980	200
E980	10
F980	200
G980	30
H980	2
I980	4.192011761208504
J980	1
K980	3.731108637093776
L980	0.4609031241147283
A981	fastBE
B981	0.2228668668668668
C981	1
D981	50
E981	10
F981	1000
G981	30
H981	4
I981	2.699932848916819
J981	1
K981	2.567382468488151
L981	0.1325503804286674
A982	fastBE
B982	0.0523232323232323
C982	1
D982	50
E982	10
F982	100
G982	30
H982	2
I982	2.51419372718578
J982	1
K982	2.335932737762222
L982	0.1782609894235585
A983	fastBE
B983	0.0966331658291457
C983	1
D983	50
E983	10
F983	200
G983	30
H983	2
I983	2.995472648841615
J983	1
K983	2.802218071175544
L983	0.1932545776660701
A984	fastBE
B984	0.1154271356783919
C984	1
D984	50
E984	10
F984	200
G984	30
H984	4
I984	2.869049208942444
J984	1
K984	2.796206614095026
L984	0.07284259484741711
A985	fastBE
B985	0.3331077848741334
C985	1
D985	200
E985	10
F985	100
G985	3
H985	1
I985	4.26120688756422
J985	1
K985	4.424439501512746
L985	-0.1632326139485265
A986	fastBE
B986	0.3216161616161616
