cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
F550	972
G550	0.9495877688357176
H550	1
I550	1.5
J550	19.7636
A551	Orchard
B551	LTXSIM034
C551	3
D551	0.9437655152878665
E551	972
F551	972
G551	0.7706713210266094
H551	1
I551	
J551	12.6428
A552	Orchard
B552	LTXSIM034
C552	3
D552	0.9192898900915349
E552	972
F552	972
G552	0.6547717076962603
H552	1
I552	
J552	23.5785
A553	Orchard
B553	LTXSIM034
C553	3
D553	0.872057838049435
E553	972
F553	972
G553	0.7477591622419575
H553	1
I553	
J553	22.0073
A554	Pairtree
B554	LTXSIM034
C554	3
D554	0.9437655152878665
E554	972
F554	972
G554	0.6593472633136095
H554	1
I554	548.08
J554	129.2241
A555	Pairtree
B555	LTXSIM034
C555	3
D555	0.9192898900915349
E555	972
F555	972
G555	0.6136001031956713
H555	1
I555	547.98
J555	146.2395
A556	Pairtree
B556	LTXSIM034
C556	3
D556	0.872057838049435
E556	972
F556	972
G556	0.8106141826538943
H556	1
I556	537.74
J556	128.3507
A557	PhyClone
B557	LTXSIM083
C557	4
D557	0.8622297783974097
E557	657
F557	657
G557	0.980353930049519
H557	1
I557	1125.49
J557	762.2074
A558	PhyClone
B558	LTXSIM083
C558	4
D558	0.8100417041751039
E558	657
F558	657
G558	0.920193763571802
H558	1
I558	1064.54
J558	551.4835
A559	PhyClone
B559	LTXSIM083
C559	4
D559	0.7929725721152892
E559	657
F559	657
G559	0.9043969087120513
H559	1
I559	1063.07
J559	611.8185
A560	CONIPHER
B560	LTXSIM083
C560	4
D560	0.8613171803558684
E560	654
F560	657
G560	0.964192256193434
H560	1
I560	193.82
J560	57.0864
A561	CONIPHER
B561	LTXSIM083
C561	4
D561	0.8100417041751039
E561	657
F561	657
G561	0.927083666613342
H561	1
I561	193.07
J561	52.8161
A562	CONIPHER
B562	LTXSIM083
C562	4
D562	0.7929725721152892
E562	657
F562	657
G562	0.9043969087120513
H562	1
I562	193.22
J562	55.1545
A563	fastBE
B563	LTXSIM083
C563	4
D563	0.8622297783974098
E563	657
F563	657
G563	0.9775410435765832
H563	1
I563	15.82
J563	27.8425
A564	fastBE
B564	LTXSIM083
C564	4
D564	0.8100417041751039
E564	657
F564	657
G564	0.9337055278370472
H564	1
I564	15.09
J564	13.8351
A565	fastBE
B565	LTXSIM083
C565	4
D565	0.7929725721152892
E565	657
F565	657
G565	0.86090728376089
H565	1
I565	15.43
J565	20.3219
A566	Orchard
B566	LTXSIM083
C566	4
D566	0.8622297783974098
E566	657
F566	657
G566	0.8496152195146229
H566	1
I566	
J566	11.5264
A567	Orchard
B567	LTXSIM083
C567	4
D567	0.8100417041751039
E567	657
F567	657
G567	0.8112992304210049
H567	1
I567	65.02
J567	7.3415
A568	Orchard
B568	LTXSIM083
C568	4
D568	0.7929725721152892
E568	657
F568	657
G568	0.7865053214754337
H568	1
I568	
J568	9.543799999999999
A569	Pairtree
B569	LTXSIM083
C569	4
D569	0.8622297783974098
E569	657
F569	657
G569	0.8675255905878844
H569	1
I569	535
J569	131.1665
A570	Pairtree
B570	LTXSIM083
C570	4
D570	0.8100417041751039
E570	657
F570	657
G570	0.7077519481028024
H570	1
I570	547.53
J570	126.4588
A571	Pairtree
B571	LTXSIM083
C571	4
D571	0.7929725721152892
E571	657
F571	657
G571	0.7818629048987938
H571	1
I571	534.9400000000001
J571	121.53
A572	PhyClone
B572	LTXSIM024
C572	2
D572	0.8070937452127813
E572	1055
F572	1055
G572	0.9614621431874554
H572	1
I572	1090.94
J572	1019.34
A573	PhyClone
B573	LTXSIM024
C573	2
D573	0.7518336891615407
E573	1055
F573	1055
G573	0.8923195056695633
H573	1
I573	1089.3
J573	738.9626
A574	PhyClone
B574	LTXSIM024
C574	2
D574	0.7174436687906823
E574	1055
F574	1055
G574	0.8402290942224371
H574	1
I574	1075.89
J574	687.9371
A575	CONIPHER
B575	LTXSIM024
C575	2
D575	0.8091756950978571
E575	1046
F575	1055
G575	0.9425087652415208
H575	1
I575	188.28
J575	46.5334
A576	CONIPHER
B576	LTXSIM024
C576	2
D576	0.7518336891615407
E576	1055
F576	1055
G576	0.9039738184528662
H576	1
I576	204.32
J576	50.3267
A577	CONIPHER
B577	LTXSIM024
C577	2
D577	0.7502801670133203
E577	1024
F577	1055
G577	0.8623154201379875
H577	1
I577	201.52
J577	51.208
A578	fastBE
B578	LTXSIM024
C578	2
D578	0.8070937452127813
E578	1055
F578	1055
G578	0.9568619753887116
H578	1
I578	1.5
J578	24.1563
A579	fastBE
B579	LTXSIM024
C579	2
D579	0.7518336891615407
E579	1055
F579	1055
G579	0.8993610287717553
H579	1
I579	14.43
J579	30.4231
A580	fastBE
B580	LTXSIM024
C580	2
D580	0.7174436687906822
E580	1055
F580	1055
G580	0.8376845265484389
H580	1
I580	15.29
J580	35.5666
A581	Orchard
B581	LTXSIM024
C581	2
D581	0.8070937452127813
E581	1055
F581	1055
G581	0.791607945064018
H581	1
I581	
J581	30.1948
A582	Orchard
B582	LTXSIM024
C582	2
D582	0.7518336891615407
E582	1055
F582	1055
G582	0.6870102991782701
H582	1
I582	
J582	19.5218
A583	Orchard
B583	LTXSIM024
C583	2
D583	0.7174436687906822
E583	1055
F583	1055
G583	0.6303736094433242
H583	1
I583	
J583	9.7662
A584	Pairtree
B584	LTXSIM024
C584	2
D584	0.8070937452127813
E584	1055
F584	1055
G584	0.5515691712968365
H584	1
I584	536.0599999999999
J584	135.2228
A585	Pairtree
B585	LTXSIM024
C585	2
D585	0.7518336891615407
E585	1055
F585	1055
G585	0.8122105770819471
H585	1
I585	549.67
J585	145.257
A586	Pairtree
B586	LTXSIM024
C586	2
D586	0.7174436687906822
E586	1055
F586	1055
G586	0.8265908569235343
H586	1
I586	549.28
J586	140.8021
A587	PhyClone
B587	LTXSIM013
C587	2
D587	0.6343528372486363
E587	566
F587	566
G587	0.8326300578034682
H587	1
I587	971.8
J587	218.3299
A588	PhyClone
B588	LTXSIM013
C588	2
D588	0.615391996495015
E588	566
F588	566
G588	0.8434050039276928
H588	1
I588	983.3
J588	278.7319
A589	PhyClone
B589	LTXSIM013
C589	2
D589	0.5852315643654934
E589	566
F589	566
G589	0.8319027572758916
H589	1
I589	985.5
J589	345.5755
A590	CONIPHER
B590	LTXSIM013
C590	2
D590	0.6343528372486363
E590	566
F590	566
G590	0.8446316791622039
H590	1
I590	1.67
J590	28.3949
A591	CONIPHER
B591	LTXSIM013
C591	2
D591	0.615391996495015
E591	566
F591	566
G591	0.8434050039276928
H591	1
I591	1.67
J591	29.266
A592	CONIPHER
B592	LTXSIM013
C592	2
D592	0.5852315643654933
E592	566
F592	566
G592	0.8435470358793272
H592	1
I592	165.76
J592	30.1575
A593	fastBE
B593	LTXSIM013
C593	2
D593	0.6343528372486363
E593	566
F593	566
G593	0.7489420445079138
H593	1
I593	
J593	18.5203
A594	fastBE
B594	LTXSIM013
C594	2
D594	0.615391996495015
E594	566
F594	566
G594	0.8434050039276928
H594	1
I594	
J594	10.5568
A595	fastBE
B595	LTXSIM013
C595	2
D595	0.5852315643654933
E595	566
F595	566
G595	0.8074965543955104
H595	1
I595	
J595	11.3463
A596	Orchard
B596	LTXSIM013
C596	2
D596	0.6343528372486363
E596	566
F596	566
G596	0.7355113893217463
H596	1
I596	
J596	11.0815
A597	Orchard
B597	LTXSIM013
C597	2
D597	0.615391996495015
E597	566
F597	566
G597	0.1704607923610431
H597	1
I597	
J597	8.333299999999999
A598	Orchard
B598	LTXSIM013
C598	2
D598	0.5852315643654933
E598	566
F598	566
G598	0.7428339740201085
H598	1
I598	
J598	12.5892
A599	Pairtree
B599	LTXSIM013
C599	2
D599	0.6343528372486363
E599	566
F599	566
G599	0.7500078739330821
H599	1
I599	549.73
J599	125.8905
A600	Pairtree
B600	LTXSIM013
C600	2
D600	0.615391996495015
E600	566
F600	566
G600	0.1956599982004139
H600	1
I600	534.52
J600	118.706
A601	Pairtree
B601	LTXSIM013
C601	2
D601	0.5852315643654933
E601	566
F601	566
G601	0.7248680047825121
H601	1
I601	550.05
J601	130.3169
A602	PhyClone
B602	LTXSIM002
C602	3
D602	0.7981829166750777
E602	410
F602	410
G602	0.935308837739402
H602	1
I602	1053.62
J602	482.8546
A603	PhyClone
B603	LTXSIM002
C603	3
D603	0.7732149440565546
E603	410
F603	410
G603	0.9151521089501788
H603	1
I603	980.91
J603	291.0308
A604	PhyClone
B604	LTXSIM002
C604	3
D604	0.6449720644557815
E604	410
F604	410
G604	0.8053026534893276
H604	1
I604	1044.11
J604	370.9277
A605	CONIPHER
B605	LTXSIM002
C605	3
D605	0.7874741927215612
E605	408
F605	410
G605	0.9098914294291288
H605	1
I605	170.71
J605	31.6993
A606	CONIPHER
B606	LTXSIM002
C606	3
D606	0.7732149440565548
E606	410
F606	410
G606	0.9154475095227698
H606	1
I606	170.52
J606	32.4407
A607	CONIPHER
B607	LTXSIM002
C607	3
D607	0.6449720644557813
E607	410
F607	410
G607	0.8028928449161246
H607	1
I607	
J607	41.0258
A608	fastBE
B608	LTXSIM002
C608	3
D608	0.7981829166750777
E608	410
F608	410
G608	0.9282502248426102
H608	1
I608	1.5
J608	11.309
A609	fastBE
B609	LTXSIM002
C609	3
D609	0.7732149440565548
E609	410
F609	410
G609	0.9182135278191088
H609	1
I609	
J609	6.5108
A610	fastBE
B610	LTXSIM002
C610	3
D610	0.6449720644557813
E610	410
F610	410
G610	0.8033207805546045
H610	1
I610	
J610	16.1493
A611	Orchard
B611	LTXSIM002
C611	3
D611	0.7981829166750777
E611	410
F611	410
G611	0.7269756387403447
H611	1
I611	
J611	10.1574
A612	Orchard
B612	LTXSIM002
C612	3
D612	0.7732149440565548
E612	410
F612	410
G612	0.8063334769495907
H612	1
I612	1.53
J612	7.1685
A613	Orchard
B613	LTXSIM002
C613	3
D613	0.6449720644557813
E613	410
F613	410
G613	0.7073520566325823
H613	1
I613	
J613	22.5505
A614	Pairtree
B614	LTXSIM002
C614	3
D614	0.7981829166750777
E614	410
F614	410
G614	0.3729227376545641
H614	1
I614	547.67
J614	127.3083
A615	Pairtree
B615	LTXSIM002
C615	3
D615	0.7732149440565548
E615	410
F615	410
G615	0.7547724799246992
H615	1
I615	535.73
J615	115.1909
A616	Pairtree
B616	LTXSIM002
C616	3
D616	0.6449720644557813
E616	410
F616	410
G616	0.5835730429422642
H616	1
I616	547.25
J616	135.482
A617	PhyClone
B617	LTXSIM065
C617	4
D617	0.7856376380203939
E617	497
F617	497
G617	0.8582352772493954
H617	1
I617	1077.28
J617	580.8496
A618	PhyClone
B618	LTXSIM065
C618	4
D618	0.79469657952647
E618	497
F618	497
G618	0.86174816509389
H618	1
I618	1130.5
J618	949.4248
A619	PhyClone
B619	LTXSIM065
C619	4
D619	0.7967952340848532
E619	497
F619	497
G619	0.8648545359002532
H619	1
I619	1093.12
J619	1057.2919
A620	CONIPHER
B620	LTXSIM065
C620	4
D620	0.7655487535941954
E620	485
F620	497
G620	0.805387570077524
H620	1
I620	169.4
J620	54.0268
A621	CONIPHER
B621	LTXSIM065
C621	4
D621	0.7860096760173813
E621	488
F621	497
G621	0.8289272105904073
H621	1
I621	186.73
J621	64.1906
A622	CONIPHER
B622	LTXSIM065
C622	4
D622	0.7640554503095903
E622	479
F622	497
G622	0.7847498177412233
H622	1
I622	163.45
J622	53.5694
A623	fastBE
B623	LTXSIM065
C623	4
D623	0.7856376380203939
E623	497
F623	497
G623	0.853618942413909
H623	1
I623	16.34
J623	25.6721
A624	fastBE
B624	LTXSIM065
C624	4
D624	0.7798391828603028
E624	497
F624	497
G624	0.7935855018033324
H624	1
I624	13.42
J624	25.8439
A625	fastBE
B625	LTXSIM065
C625	4
D625	0.7950565491003651
E625	497
F625	497
G625	0.8601646477939693
H625	1
I625	13.52
J625	22.0603
A626	Orchard
B626	LTXSIM065
C626	4
D626	0.7856376380203939
E626	497
F626	497
G626	0.7537222597897584
H626	1
I626	
J626	12.2889
A627	Orchard
B627	LTXSIM065
C627	4
D627	0.7798391828603028
E627	497
F627	497
G627	0.6688198819018972
H627	1
I627	
J627	14.8028
A628	Orchard
B628	LTXSIM065
C628	4
D628	0.7950565491003651
E628	497
F628	497
G628	0.6912094028710859
H628	1
I628	
J628	16.2156
A629	Pairtree
B629	LTXSIM065
C629	4
D629	0.7856376380203939
E629	497
F629	497
G629	0.7537222597897584
H629	1
I629	547.49
J629	144.8718
A630	Pairtree
B630	LTXSIM065
C630	4
D630	0.7798391828603028
E630	497
F630	497
G630	0.4570002673558506
H630	1
I630	535.45
J630	146.1793
A631	Pairtree
B631	LTXSIM065
C631	4
D631	0.7950565491003651
E631	497
F631	497
G631	0.6273127753303964
H631	1
I631	535.23
J631	138.7317
A632	PhyClone
B632	LTXSIM090
C632	7
D632	0.8975594163764654
E632	1404
F632	1404
G632	0.9768000306143926
H632	1
I632	1160.01
J632	1133.5647
A633	PhyClone
B633	LTXSIM090
C633	7
D633	0.6959899567855151
E633	1404
F633	1404
G633	0.7513713731692878
H633	1
I633	1236.36
J633	1424.836
A634	PhyClone
B634	LTXSIM090
C634	7
D634	0.5079160313733022
E634	1404
F634	1404
G634	0.5122993603612662
H634	1
I634	1232.19
J634	1079.4897
A635	CONIPHER
B635	LTXSIM090
C635	7
D635	0.8935892597659407
E635	1392
F635	1404
G635	0.9365108420859946
H635	1
I635	206.85
J635	153.0638
A636	CONIPHER
B636	LTXSIM090
C636	7
D636	0.7452318249274533
E636	1316
F636	1404
G636	0.6955380516568546
H636	1
I636	239.26
J636	173.6335
A637	CONIPHER
B637	LTXSIM090
C637	7
D637	0.6918426517021478
E637	1039
F637	1404
G637	0.6340675531840725
H637	1
I637	209.03
J637	188.388
A638	fastBE
B638	LTXSIM090
C638	7
D638	0.8975594163764654
E638	1404
F638	1404
G638	0.9743334640735462
H638	1
I638	20.07
J638	31.6716
A639	fastBE
B639	LTXSIM090
C639	7
D639	0.6887862288671206
E639	1404
F639	1404
G639	0.7522718582309236
H639	1
I639	16.4
J639	28.0522
A640	fastBE
B640	LTXSIM090
C640	7
D640	0.4546868444988517
E640	1404
F640	1404
G640	0.4810244182987056
H640	1
I640	17.23
J640	31.6575
A641	Orchard
B641	LTXSIM090
C641	7
D641	0.8975594163764654
E641	1404
F641	1404
G641	0.8057870087105494
H641	1
I641	
J641	9.000500000000001
A642	Orchard
B642	LTXSIM090
C642	7
D642	0.6887862288671206
E642	1404
F642	1404
G642	0.4955157691960123
H642	1
I642	
J642	8.5845
A643	Orchard
B643	LTXSIM090
C643	7
D643	0.4546868444988517
E643	1404
F643	1404
G643	0.3118482578829761
H643	1
I643	
J643	15.0438
A644	Pairtree
B644	LTXSIM090
C644	7
D644	0.8975594163764654
E644	1404
F644	1404
G644	0.7339963747376455
H644	1
I644	536.85
J644	141.5919
A645	Pairtree
B645	LTXSIM090
C645	7
D645	0.6887862288671206
E645	1404
F645	1404
G645	0.5350904824660088
H645	1
I645	550.5
J645	149.4688
A646	Pairtree
B646	LTXSIM090
C646	7
D646	0.4546868444988517
E646	1404
F646	1404
G646	0.451715745577205
H646	1
I646	550.46
J646	165.0585
A647	PhyClone
B647	LTXSIM033
C647	3
D647	0.9177153214096756
E647	417
F647	417
G647	0.9913276057707894
H647	1
I647	982.5
J647	294.8219
A648	PhyClone
B648	LTXSIM033
C648	3
D648	0.8539260782538093
E648	417
F648	417
G648	0.9337710424857808
H648	1
I648	1049.44
J648	412.3526
A649	PhyClone
B649	LTXSIM033
C649	3
D649	0.7937843551728078
E649	417
F649	417
G649	0.8567525917623985
H649	1
I649	1043.41
J649	457.5146
A650	CONIPHER
B650	LTXSIM033
C650	3
D650	0.9062303513014884
E650	409
F650	417
G650	0.9273275862068966
H650	1
I650	193.03
J650	29.4501
A651	CONIPHER
B651	LTXSIM033
C651	3
D651	0.831781503415814
E651	409
F651	417
G651	0.8702722381780672
H651	1
I651	186.12
J651	32.328
A652	CONIPHER
B652	LTXSIM033
C652	3
D652	0.7629956273379737
E652	399
F652	417
G652	0.7841327028447046
H652	1
I652	178.88
J652	34.7884
A653	fastBE
B653	LTXSIM033
C653	3
D653	0.9177153214096756
E653	417
F653	417
G653	0.9913276057707894
H653	1
I653	
J653	11.438
A654	fastBE
B654	LTXSIM033
C654	3
D654	0.8539260782538093
E654	417
F654	417
G654	0.9337710424857808
H654	1
I654	
J654	13.3681
A655	fastBE
B655	LTXSIM033
C655	3
D655	0.7425393572946469
E655	417
F655	417
G655	0.8120165975103735
H655	1
I655	1.5
J655	19.8803
A656	Orchard
B656	LTXSIM033
C656	3
D656	0.9177153214096756
E656	417
F656	417
G656	0.5318948237236175
H656	1
I656	
J656	14.1029
A657	Orchard
B657	LTXSIM033
C657	3
D657	0.8539260782538093
E657	417
F657	417
G657	0.0122402504981497
H657	1
I657	
J657	11.0168
A658	Orchard
B658	LTXSIM033
C658	3
D658	0.7425393572946469
E658	417
F658	417
G658	0.785719637371694
H658	1
I658	
J658	11.3371
A659	Pairtree
B659	LTXSIM033
C659	3
D659	0.9177153214096756
E659	417
F659	417
G659	0.4694956949569496
H659	1
I659	534.26
J659	118.7979
A660	Pairtree
B660	LTXSIM033
C660	3
D660	0.8539260782538093
E660	417
F660	417
G660	0.4787578702854698
H660	1
I660	547.86
J660	140.9448
A661	Pairtree
B661	LTXSIM033
C661	3
D661	0.7425393572946469
E661	417
F661	417
G661	0.2538020443779606
H661	1
I661	547.87
J661	139.1827
A662	PhyClone
B662	LTXSIM080
C662	5
D662	0.8904571785691244
E662	200
F662	200
G662	0.9863541746974021
H662	1
I662	1101.08
J662	653.21
A663	PhyClone
B663	LTXSIM080
C663	5
D663	0.7322205991187987
E663	200
F663	200
G663	0.8490553441484745
H663	1
I663	1099.29
J663	788.8733999999999
A664	PhyClone
B664	LTXSIM080
C664	5
D664	0.6175263341742563
E664	200
F664	200
G664	0.6936705976186407
H664	1
I664	1094.32
J664	629.3877
A665	CONIPHER
B665	LTXSIM080
C665	5
D665	0.8685127705194009
E665	193
F665	200
G665	0.8834918478260869
H665	1
I665	181.35
J665	35.7377
A666	CONIPHER
B666	LTXSIM080
C666	5
D666	0.7392829923155128
E666	188
F666	200
G666	0.7539307567190767
H666	1
I666	165.46
J666	40.2878
A667	CONIPHER
B667	LTXSIM080
C667	5
D667	0.6705044308090337
E667	189
F667	200
G667	0.7420872816347579
H667	1
I667	179.29
J667	51.8326
A668	fastBE
B668	LTXSIM080
C668	5
D668	0.8904571785691244
E668	200
F668	200
G668	0.9898425990540436
H668	1
I668	18.02
J668	28.6055
A669	fastBE
B669	LTXSIM080
C669	5
D669	0.7322205991187988
E669	200
F669	200
G669	0.8416459689870444
H669	1
I669	1.5
J669	26.348
A670	fastBE
B670	LTXSIM080
C670	5
D670	0.6175263341742563
E670	200
F670	200
G670	0.711101128642821
H670	1
I670	1.5
J670	25.913
A671	Orchard
B671	LTXSIM080
C671	5
D671	0.8904571785691244
E671	200
F671	200
G671	0.7951539813187829
H671	1
I671	
J671	12.425
A672	Orchard
B672	LTXSIM080
C672	5
D672	0.7322205991187988
E672	200
F672	200
G672	0.8387873920899418
H672	1
I672	
J672	9.7659
A673	Orchard
B673	LTXSIM080
C673	5
D673	0.6175263341742563
E673	200
F673	200
G673	0.5353865896695541
H673	1
I673	
J673	19.2437
A674	Pairtree
B674	LTXSIM080
C674	5
D674	0.8904571785691244
E674	200
F674	200
G674	0.9790867079188532
H674	1
I674	546.86
J674	144.9772
A675	Pairtree
B675	LTXSIM080
C675	5
D675	0.7322205991187988
E675	200
F675	200
G675	0.7969567948628464
H675	1
I675	546.9299999999999
J675	142.2701
A676	Pairtree
B676	LTXSIM080
C676	5
D676	0.6175263341742563
E676	200
F676	200
G676	0.7084247847374642
H676	1
I676	547.12
J676	138.6976
A677	PhyClone
B677	LTXSIM117
C677	10
D677	0.8986267199444028
E677	257
F677	257
G677	0.951015128507958
H677	1
I677	1287.96
J677	2732.5431
A678	PhyClone
B678	LTXSIM117
C678	10
D678	0.8860667948833365
E678	257
F678	257
G678	0.956486564576712
H678	1
I678	1193.69
J678	1413.5155
A679	PhyClone
B679	LTXSIM117
C679	10
D679	0.9020048153859676
E679	257
F679	257
G679	0.930537125713956
H679	1
I679	1287.52
J679	2274.051
A680	CONIPHER
B680	LTXSIM117
C680	10
D680	0.8947477005151838
E680	247
F680	257
G680	0.9008210762596728
H680	1
I680	186.17
J680	125.317
A681	CONIPHER
B681	LTXSIM117
C681	10
D681	0.8653203329621187
E681	221
F681	257
G681	0.778347344679106
H681	1
I681	180.65
J681	107.6101
A682	CONIPHER
B682	LTXSIM117
C682	10
D682	0.8800052828365856
E682	227
F682	257
G682	0.8009733939000649
H682	1
I682	170.68
J682	118.3425
A683	fastBE
B683	LTXSIM117
C683	10
D683	0.8986267199444028
E683	257
F683	257
G683	0.951015128507958
H683	1
I683	1.5
J683	35.327
A684	fastBE
B684	LTXSIM117
C684	10
D684	0.8860667948833365
E684	257
F684	257
G684	0.9515912408759124
H684	1
I684	1.5
J684	26.5639
A685	fastBE
B685	LTXSIM117
C685	10
D685	0.9020048153859676
E685	257
F685	257
G685	0.930537125713956
H685	1
I685	21.26
J685	30.9048
A686	Orchard
B686	LTXSIM117
C686	10
D686	0.8986267199444028
E686	257
F686	257
G686	0.7120373697448796
H686	1
I686	
J686	10.3542
A687	Orchard
B687	LTXSIM117
C687	10
D687	0.8860667948833365
E687	257
F687	257
G687	0.4038358128696899
H687	1
I687	1.53
J687	8.225300000000001
A688	Orchard
B688	LTXSIM117
C688	10
D688	0.9020048153859676
E688	257
F688	257
G688	0.5213309174765277
H688	1
I688	
J688	37.6623
A689	Pairtree
B689	LTXSIM117
C689	10
D689	0.8986267199444028
E689	257
F689	257
G689	0.7441154138192863
H689	1
I689	551.3099999999999
J689	167.4559
A690	Pairtree
B690	LTXSIM117
C690	10
D690	0.8860667948833365
E690	257
F690	257
G690	0.7820102214650767
H690	1
I690	539.01
J690	148.5479
A691	Pairtree
B691	LTXSIM117
C691	10
D691	0.9020048153859676
E691	257
F691	257
G691	0.5376923390882005
H691	1
I691	536.24
J691	153.137
A692	PhyClone
B692	LTXSIM113
C692	9
D692	0.8619087374806417
E692	658
F692	658
G692	0.9885218130279938
H692	1
I692	1186.45
J692	722.3343
A693	PhyClone
B693	LTXSIM113
C693	9
D693	0.8764173745015632
E693	658
F693	658
G693	0.9869246920026216
H693	1
I693	1228.77
J693	1040.5763
A694	PhyClone
B694	LTXSIM113
C694	9
D694	0.8663442611791681
E694	658
F694	658
G694	0.987174977526898
H694	1
I694	1208.45
J694	847.7743
A695	CONIPHER
B695	LTXSIM113
C695	9
D695	0.8543602995659126
E695	651
F695	658
G695	0.9660112423476936
H695	1
I695	191.96
J695	115.6737
A696	CONIPHER
B696	LTXSIM113
C696	9
D696	0.874383889364705
E696	656
F696	658
G696	0.9809554768416804
H696	1
I696	182.91
J696	108.9983
A697	CONIPHER
B697	LTXSIM113
C697	9
D697	0.8618047963754556
E697	647
F697	658
G697	0.9640706577991776
H697	1
I697	182.62
J697	136.7922
A698	fastBE
B698	LTXSIM113
C698	9
D698	0.861908737480642
E698	658
F698	658
G698	0.9867094281212244
H698	1
I698	25.18
J698	34.4157
A699	fastBE
B699	LTXSIM113
C699	9
D699	0.8764173745015632
E699	658
F699	658
G699	0.9874569849685584
H699	1
I699	25.01
J699	40.3779
A700	fastBE
B700	LTXSIM113
C700	9
D700	0.8521422036198288
E700	658
F700	658
G700	0.9744169128345312
H700	1
I700	17.6
J700	23.9429
A701	Orchard
B701	LTXSIM113
C701	9
D701	0.861908737480642
E701	658
F701	658
G701	0.2514261404289057
H701	1
I701	
J701	10.4727
A702	Orchard
B702	LTXSIM113
C702	9
D702	0.8764173745015632
E702	658
F702	658
G702	0.6087211184240948
H702	1
I702	
J702	15.1786
A703	Orchard
B703	LTXSIM113
C703	9
D703	0.8521422036198288
E703	658
F703	658
G703	0.6244523851246848
H703	1
I703	
J703	12.8899
A704	Pairtree
B704	LTXSIM113
C704	9
D704	0.861908737480642
E704	658
F704	658
G704	0.275141156722112
H704	1
I704	549.92
J704	152.0044
A705	Pairtree
B705	LTXSIM113
C705	9
D705	0.8764173745015632
E705	658
F705	658
G705	0.9606301025989428
H705	1
I705	550.62
J705	154.5287
A706	Pairtree
B706	LTXSIM113
C706	9
D706	0.8521422036198288
E706	658
F706	658
G706	0.137913700888728
H706	1
I706	535.04
J706	135.7903
A707	PhyClone
B707	LTXSIM112
C707	9
D707	0.8487191574327683
E707	454
F707	454
G707	0.9647290802284024
H707	1
I707	1205.75
J707	825.7868
A708	PhyClone
B708	LTXSIM112
C708	9
D708	0.8424735161576982
E708	454
F708	454
G708	0.9352119784656796
H708	1
I708	1200.7
J708	867.9904
A709	PhyClone
B709	LTXSIM112
C709	9
D709	0.8300211933892758
E709	454
F709	454
G709	0.9473984621531488
H709	1
I709	1136.59
J709	645.0828
A710	CONIPHER
B710	LTXSIM112
C710	9
D710	0.843365387048321
E710	449
F710	454
G710	0.9558588344478418
H710	1
I710	182.59
J710	94.7124
A711	CONIPHER
B711	LTXSIM112
C711	9
D711	0.8696191098842153
E711	422
F711	454
G711	0.8705152169573345
H711	1
I711	165.69
J711	100.3247
A712	CONIPHER
B712	LTXSIM112
C712	9
D712	0.8300211933892758
E712	454
F712	454
G712	0.9473984621531488
H712	1
I712	162.73
J712	93.62779999999999
A713	fastBE
B713	LTXSIM112
C713	9
D713	0.8487191574327683
E713	454
F713	454
G713	0.9302870123629374
H713	1
I713	25.32
J713	33.7278
A714	fastBE
B714	LTXSIM112
C714	9
D714	0.8424735161576978
E714	454
F714	454
G714	0.915205077458541
H714	1
I714	25.56
J714	37.1191
A715	fastBE
B715	LTXSIM112
C715	9
D715	0.8300211933892758
E715	454
F715	454
G715	0.9129890858893061
H715	1
I715	1.5
J715	23.5103
A716	Orchard
B716	LTXSIM112
C716	9
D716	0.8487191574327683
E716	454
F716	454
G716	0.6635590537427813
H716	1
I716	
J716	22.9193
A717	Orchard
B717	LTXSIM112
C717	9
D717	0.8424735161576978
E717	454
F717	454
G717	0.8226954282391382
H717	1
I717	
J717	18.6707
A718	Orchard
B718	LTXSIM112
C718	9
D718	0.8300211933892758
E718	454
F718	454
G718	0.8617078506616935
H718	1
I718	
J718	8.014099999999999
A719	Pairtree
B719	LTXSIM112
C719	9
D719	0.8487191574327683
E719	454
F719	454
G719	0.9333378480187584
H719	1
I719	548.38
J719	139.6448
A720	Pairtree
B720	LTXSIM112
C720	9
D720	0.8424735161576978
E720	454
F720	454
G720	0.5491435862115687
H720	1
I720	535
J720	150.4444
A721	Pairtree
B721	LTXSIM112
C721	9
D721	0.8300211933892758
E721	454
F721	454
G721	0.8310347637891534
H721	1
I721	547.61
J721	144.5558
A722	PhyClone
B722	LTXSIM138
C722	11
D722	0.8971605233239466
E722	2005
F722	2005
G722	0.9675372496042608
H722	1
I722	1282.82
J722	1906.0789
A723	PhyClone
B723	LTXSIM138
C723	11
D723	0.7937239637642648
E723	2005
F723	2005
G723	0.8711011663531407
H723	1
I723	1322.66
J723	1381.8268
A724	PhyClone
B724	LTXSIM138
C724	11
D724	0.6693487077340737
E724	2005
F724	2005
G724	0.754406384697949
H724	1
I724	1368.7
J724	2438.4112
A725	CONIPHER
B725	LTXSIM138
C725	11
D725	0.8949857066634255
E725	1965
F725	2005
G725	0.9340278182417237
H725	1
I725	231.02
J725	327.3406
A726	CONIPHER
B726	LTXSIM138
C726	11
D726	0.8644439302580947
E726	1777
F726	2005
G726	0.7841706800307136
H726	1
I726	254.02
J726	390.826
A727	CONIPHER
B727	LTXSIM138
C727	11
